,Loss_B,Loss_F,Loss_I,Loss
0,2.0197622776031494,0.19821445643901825,1.1812940835952759,3.399271011352539
1,1.9056941270828247,0.19809909164905548,1.1531503200531006,3.256943464279175
2,1.7991701364517212,0.1980167031288147,1.2021183967590332,3.199305295944214
3,1.7009629011154175,0.1979932337999344,1.1660783290863037,3.0650343894958496
4,1.6106088161468506,0.19799961149692535,1.1076781749725342,2.9162864685058594
5,1.5278570652008057,0.19801977276802063,1.1971502304077148,2.9230270385742188
6,1.4533380270004272,0.1980704367160797,1.1008989810943604,2.752307415008545
7,1.386352300643921,0.1981406956911087,1.0814580917358398,2.6659512519836426
8,1.3264895677566528,0.19823172688484192,1.067379355430603,2.5921006202697754
9,1.2731451988220215,0.19834521412849426,1.050403356552124,2.5218937397003174
10,1.225576639175415,0.19848127663135529,1.0009353160858154,2.4249932765960693
11,1.1829091310501099,0.19863219559192657,0.9704217910766602,2.3519630432128906
12,1.1443818807601929,0.19879582524299622,0.9321931600570679,2.2753708362579346
13,1.10930335521698,0.1989673525094986,0.9140328168869019,2.2223033905029297
14,1.077223777770996,0.1991509646177292,0.8708400726318359,2.147214889526367
15,1.047667384147644,0.19934076070785522,0.8263387084007263,2.0733468532562256
16,1.0201631784439087,0.19952979683876038,0.7787292003631592,1.9984221458435059
17,0.9942994117736816,0.19970862567424774,0.7434673309326172,1.937475323677063
18,0.9697293043136597,0.19987668097019196,0.7022087574005127,1.8718147277832031
19,0.9460359215736389,0.20002701878547668,0.6715208292007446,1.8175837993621826
20,0.9229578375816345,0.20016378164291382,0.6329898834228516,1.7561115026474
21,0.9000389575958252,0.20028014481067657,0.5983762741088867,1.698695421218872
22,0.876919150352478,0.20037482678890228,0.5612765550613403,1.6385705471038818
23,0.8531352281570435,0.20043762028217316,0.5356526374816895,1.5892255306243896
24,0.8285379409790039,0.20047450065612793,0.5058527588844299,1.534865140914917
25,0.8029334545135498,0.2004825323820114,0.4784977436065674,1.481913685798645
26,0.7762343287467957,0.20045897364616394,0.4630063772201538,1.439699649810791
27,0.7486902475357056,0.20041672885417938,0.4336755573749542,1.3827825784683228
28,0.7203236818313599,0.20034626126289368,0.4192832112312317,1.3399531841278076
29,0.6915237307548523,0.20025946199893951,0.4026370346546173,1.2944202423095703
30,0.6625979542732239,0.20015949010849,0.3825303912162781,1.2452878952026367
31,0.6337778568267822,0.2000436931848526,0.3661941885948181,1.2000157833099365
32,0.6053763031959534,0.19991572201251984,0.35275426506996155,1.1580462455749512
33,0.5776673555374146,0.19977915287017822,0.33929285407066345,1.1167393922805786
34,0.5508663654327393,0.1996377855539322,0.33293449878692627,1.0834386348724365
35,0.5252743363380432,0.19950498640537262,0.3157584071159363,1.040537714958191
36,0.5008782744407654,0.19937579333782196,0.29987502098083496,1.0001291036605835
37,0.47766298055648804,0.1992477923631668,0.29242467880249023,0.9693354368209839
38,0.4557211101055145,0.19912976026535034,0.278462290763855,0.9333131313323975
39,0.43498462438583374,0.19902032613754272,0.25653859972953796,0.8905435800552368
40,0.4152708649635315,0.19891054928302765,0.25199776887893677,0.8661791682243347
41,0.3966319262981415,0.1988099366426468,0.2362518608570099,0.8316937685012817
42,0.37894484400749207,0.19871455430984497,0.2281743884086609,0.8058337569236755
43,0.3622133731842041,0.19863203167915344,0.20827779173851013,0.7691231966018677
44,0.34623461961746216,0.1985519975423813,0.20049849152565002,0.745285153388977
45,0.3309687077999115,0.1984771490097046,0.1943153738975525,0.723761260509491
46,0.3163865804672241,0.19841133058071136,0.17839978635311127,0.6931977272033691
47,0.30233126878738403,0.19834813475608826,0.16987457871437073,0.6705539226531982
48,0.2887379229068756,0.198287695646286,0.15612897276878357,0.6431546211242676
49,0.2754974067211151,0.1982257068157196,0.148849755525589,0.6225728988647461
50,0.2626045048236847,0.19816522300243378,0.14427165687084198,0.6050413846969604
51,0.2500708997249603,0.1981096863746643,0.12816429138183594,0.5763448476791382
52,0.237787127494812,0.19805139303207397,0.1250060498714447,0.5608445405960083
53,0.22580976784229279,0.1979941874742508,0.11362801492214203,0.5374319553375244
54,0.21410898864269257,0.1979343593120575,0.10934540629386902,0.5213887691497803
55,0.20276115834712982,0.19787611067295074,0.10468533635139465,0.5053225755691528
56,0.19180065393447876,0.19781972467899323,0.0977613776922226,0.4873817563056946
57,0.18124118447303772,0.19776323437690735,0.09011051058769226,0.46911492943763733
58,0.1710910052061081,0.19770531356334686,0.0872495174407959,0.45604583621025085
59,0.1613999456167221,0.19764770567417145,0.08063460141420364,0.4396822452545166
60,0.1521831601858139,0.19759178161621094,0.07756941020488739,0.4273443818092346
61,0.14346154034137726,0.19753976166248322,0.07070398330688477,0.41170528531074524
62,0.1351912021636963,0.19748686254024506,0.0693051815032959,0.40198326110839844
63,0.12738469243049622,0.19743575155735016,0.0623171329498291,0.38713759183883667
64,0.11999430507421494,0.19738256931304932,0.06071578711271286,0.3780926764011383
65,0.11303987354040146,0.19733348488807678,0.05616120994091034,0.36653459072113037
66,0.10647432506084442,0.19728483259677887,0.05630294233560562,0.3600620925426483
67,0.10030274093151093,0.19723926484584808,0.05159366875886917,0.3491356670856476
68,0.09447936713695526,0.19719380140304565,0.04808950424194336,0.33976268768310547
69,0.08899407088756561,0.19715183973312378,0.04572373628616333,0.3318696618080139
70,0.0838082879781723,0.19710944592952728,0.042709462344646454,0.32362720370292664
71,0.07889080047607422,0.19706416130065918,0.03931761533021927,0.31527256965637207
72,0.07422903180122375,0.1970175951719284,0.036762699484825134,0.3080093264579773
73,0.06979116797447205,0.196966290473938,0.03291685879230499,0.2996743321418762
74,0.06557123363018036,0.19691282510757446,0.031774915754795074,0.2942589819431305
75,0.06156039983034134,0.1968560814857483,0.029420409351587296,0.28783687949180603
76,0.05774598568677902,0.19679555296897888,0.030101509764790535,0.2846430540084839
77,0.05412866175174713,0.19673001766204834,0.02830451726913452,0.2791631817817688
78,0.05070779472589493,0.1966606229543686,0.02563757263123989,0.27300599217414856
79,0.04747796431183815,0.19658774137496948,0.02472662553191185,0.2687923312187195
80,0.04444154351949692,0.19651328027248383,0.023640325292944908,0.2645951509475708
81,0.04159427061676979,0.19643747806549072,0.022129502147436142,0.26016125082969666
82,0.03892741724848747,0.1963605433702469,0.021139739081263542,0.25642770528793335
83,0.03643647953867912,0.1962839514017105,0.02047123573720455,0.25319167971611023
84,0.03411153703927994,0.19620878994464874,0.020180877298116684,0.25050121545791626
85,0.03193908929824829,0.19613133370876312,0.01936810277402401,0.24743852019309998
86,0.029911493882536888,0.19605275988578796,0.01790568418800831,0.24386993050575256
87,0.02801707200706005,0.1959730088710785,0.017515163868665695,0.24150525033473969
88,0.026249602437019348,0.19589416682720184,0.017801230773329735,0.23994499444961548
89,0.02460629865527153,0.1958131343126297,0.015796784311532974,0.2362162172794342
90,0.023074744269251823,0.19573529064655304,0.017184477299451828,0.23599451780319214
91,0.021650509908795357,0.195656418800354,0.01621616818010807,0.23352310061454773
92,0.020325757563114166,0.19557636976242065,0.015426019206643105,0.23132814466953278
93,0.019094478338956833,0.195497065782547,0.015805736184120178,0.2303972840309143
94,0.017953407019376755,0.1954169124364853,0.016198888421058655,0.229569211602211
95,0.016897767782211304,0.19533520936965942,0.014627592638134956,0.22686056792736053
96,0.01591954194009304,0.19525499641895294,0.015414589084684849,0.2265891283750534
97,0.015015639364719391,0.1951739639043808,0.0155706238001585,0.22576023638248444
98,0.014186513610184193,0.19509153068065643,0.016150828450918198,0.22542887926101685
99,0.013430275954306126,0.19500692188739777,0.016052277758717537,0.2244894802570343
100,0.012741726823151112,0.19492121040821075,0.014830658212304115,0.22249360382556915
101,0.012108775787055492,0.19483700394630432,0.015831096097826958,0.2227768748998642
102,0.01153172180056572,0.19475223124027252,0.016347670927643776,0.22263163328170776
103,0.01100905705243349,0.19466574490070343,0.015020802617073059,0.2206955999135971
104,0.010530940257012844,0.1945803463459015,0.01430744118988514,0.2194187194108963
105,0.010084308683872223,0.19449777901172638,0.016933497041463852,0.22151559591293335
106,0.009680215269327164,0.19441300630569458,0.015530613251030445,0.21962383389472961
107,0.009309647604823112,0.1943289041519165,0.015439741313457489,0.21907830238342285
108,0.008966902270913124,0.19424542784690857,0.015848278999328613,0.21906061470508575
109,0.008652511052787304,0.19416242837905884,0.016181331127882004,0.21899627149105072
110,0.008359741419553757,0.19408074021339417,0.01695534586906433,0.21939583122730255
111,0.00809522345662117,0.1939980685710907,0.01564754918217659,0.21774083375930786
112,0.00784892775118351,0.19391652941703796,0.015814343467354774,0.21757981181144714
113,0.007622728124260902,0.19383542239665985,0.015257671475410461,0.21671582758426666
114,0.0074112387374043465,0.19375473260879517,0.015489483252167702,0.21665546298027039
115,0.007217169739305973,0.19367365539073944,0.016820024698972702,0.21771085262298584
116,0.007047322578728199,0.19359184801578522,0.016429148614406586,0.21706831455230713
117,0.006901883520185947,0.19350820779800415,0.015284539200365543,0.2156946361064911
118,0.006766314618289471,0.19342604279518127,0.014810968190431595,0.21500332653522491
119,0.006633346900343895,0.19334568083286285,0.016245873644948006,0.21622489392757416
120,0.0065137287601828575,0.19326482713222504,0.015381312929093838,0.21515986323356628
121,0.0064049530774354935,0.19318397343158722,0.01649775356054306,0.21608668565750122
122,0.006312072742730379,0.19310227036476135,0.015672050416469574,0.21508640050888062
123,0.006226230412721634,0.19302056729793549,0.017281830310821533,0.21652862429618835
124,0.0061617461033165455,0.1929350346326828,0.015362635254859924,0.21445941925048828
125,0.0060922326520085335,0.19285057485103607,0.01672091707587242,0.21566373109817505
126,0.006027485243976116,0.1927657127380371,0.016096988692879677,0.21489019691944122
127,0.005967088043689728,0.1926805078983307,0.01745683327317238,0.2161044180393219
128,0.005918353796005249,0.19259394705295563,0.01566002145409584,0.21417231857776642
129,0.005859815049916506,0.1925092488527298,0.015697691589593887,0.2140667587518692
130,0.005792958661913872,0.1924259513616562,0.015741972252726555,0.21396088600158691
131,0.005727329757064581,0.19234390556812286,0.016581332311034203,0.21465256810188293
132,0.0056703961454331875,0.19226117432117462,0.016672953963279724,0.21460452675819397
133,0.005624951794743538,0.19217711687088013,0.016180962324142456,0.21398302912712097
134,0.005580639000982046,0.19209249317646027,0.01541721448302269,0.21309034526348114
135,0.005542899947613478,0.19200560450553894,0.014479171484708786,0.2120276838541031
136,0.005502298939973116,0.1919199377298355,0.015193158760666847,0.21261540055274963
137,0.005454842001199722,0.191836878657341,0.016840320080518723,0.21413204073905945
138,0.005420262925326824,0.19175298511981964,0.0156232425943017,0.21279649436473846
139,0.005381269380450249,0.1916714757680893,0.015841394662857056,0.21289414167404175
140,0.005349783692508936,0.1915890872478485,0.015848025679588318,0.21278689801692963
141,0.005330310203135014,0.19150447845458984,0.015038710087537766,0.21187350153923035
142,0.005311579909175634,0.19141972064971924,0.014659041538834572,0.21139034628868103
143,0.005289733875542879,0.19133497774600983,0.014288226142525673,0.21091294288635254
144,0.005267024040222168,0.1912500262260437,0.014757120981812477,0.2112741768360138
145,0.005239867605268955,0.1911662518978119,0.015923697501420975,0.21232981979846954
146,0.005220200400799513,0.19108125567436218,0.014820868149399757,0.2111223340034485
147,0.005202129948884249,0.190996453166008,0.014610419049859047,0.21080900728702545
148,0.0051831454038619995,0.19091209769248962,0.014707268215715885,0.21080251038074493
149,0.005162992049008608,0.19082702696323395,0.014998055063188076,0.21098807454109192
150,0.0051368968561291695,0.19074398279190063,0.014659987762570381,0.21054086089134216
151,0.005111452657729387,0.19066154956817627,0.014782293699681759,0.210555300116539
152,0.005093464162200689,0.19057735800743103,0.014156941324472427,0.20982776582241058
153,0.005079428665339947,0.19049203395843506,0.01413285918533802,0.20970432460308075
154,0.005066291894763708,0.1904064416885376,0.014394335448741913,0.20986706018447876
155,0.005060314200818539,0.19031839072704315,0.015148897655308247,0.21052759885787964
156,0.005058618262410164,0.19022957980632782,0.014150276780128479,0.2094384729862213
157,0.005060964729636908,0.19013996422290802,0.013995962217450142,0.20919689536094666
158,0.005060851573944092,0.19005019962787628,0.014600200578570366,0.2097112536430359
159,0.0050576659850776196,0.1899615377187729,0.014841423369944096,0.20986062288284302
160,0.005048075690865517,0.1898747980594635,0.013479664921760559,0.20840254426002502
161,0.0050344085320830345,0.1897900402545929,0.015329930931329727,0.21015436947345734
162,0.005024337209761143,0.18970531225204468,0.014187742955982685,0.20891739428043365
163,0.005018308758735657,0.18961896002292633,0.014602569863200188,0.20923984050750732
164,0.0050172205083072186,0.18953001499176025,0.014456924051046371,0.20900416374206543
165,0.005013602320104837,0.1894419640302658,0.01366179995238781,0.20811736583709717
166,0.005011712200939655,0.18935462832450867,0.014700609259307384,0.2090669423341751
167,0.005013182759284973,0.1892663836479187,0.013659768737852573,0.20793934166431427
168,0.005014550872147083,0.18917827308177948,0.013293048366904259,0.2074858695268631
169,0.005017924588173628,0.1890893280506134,0.013501140289008617,0.2076083868741989
170,0.005019779782742262,0.18900077044963837,0.014315967448055744,0.20833651721477509
171,0.005022550001740456,0.18891319632530212,0.013798844069242477,0.2077345997095108
172,0.005027126055210829,0.18882502615451813,0.013954690657556057,0.20780684053897858
173,0.00503556476905942,0.18873560428619385,0.013450643047690392,0.20722180604934692
174,0.005044274963438511,0.18864606320858002,0.014336572960019112,0.2080269157886505
175,0.005057443864643574,0.18855400383472443,0.014318915084004402,0.20793035626411438
176,0.005074173677712679,0.1884603649377823,0.01419961266219616,0.207734152674675
177,0.005090965889394283,0.18836651742458344,0.01528903003782034,0.2087465077638626
178,0.005104060750454664,0.18827477097511292,0.014056362211704254,0.20743519067764282
179,0.005116620566695929,0.18818236887454987,0.014349371194839478,0.207648366689682
180,0.005126897245645523,0.1880909651517868,0.013980794697999954,0.20719864964485168
181,0.005136704538017511,0.1879996508359909,0.014600308611989021,0.20773665606975555
182,0.005147343501448631,0.18790854513645172,0.014331161975860596,0.2073870450258255
183,0.005159434862434864,0.18781711161136627,0.015001395717263222,0.20797795057296753
184,0.005173020530492067,0.18772517144680023,0.014230748638510704,0.20712894201278687
185,0.005187519360333681,0.18763335049152374,0.014170952141284943,0.20699182152748108
186,0.00520317442715168,0.18754252791404724,0.01419486477971077,0.20694056153297424
187,0.005220869556069374,0.18744991719722748,0.014778302051126957,0.20744909346103668
188,0.005238982383161783,0.18735793232917786,0.01373201236128807,0.20632892847061157
189,0.0052582742646336555,0.18726547062397003,0.014338373206555843,0.20686212182044983
190,0.0052782162092626095,0.1871735006570816,0.013586773537099361,0.2060384899377823
191,0.0052991220727562904,0.18708133697509766,0.015085126273334026,0.20746558904647827
192,0.005320488940924406,0.1869899183511734,0.014608746394515038,0.20691914856433868
193,0.005342509597539902,0.18689799308776855,0.014796796254813671,0.2070372998714447
194,0.005364919546991587,0.18680551648139954,0.013871525414288044,0.20604196190834045
195,0.0053877513855695724,0.18671390414237976,0.013963569886982441,0.20606522262096405
196,0.005411167629063129,0.18662242591381073,0.014478388242423534,0.2065119743347168
197,0.005435409490019083,0.1865314096212387,0.015190433710813522,0.20715725421905518
198,0.005459981504827738,0.18644022941589355,0.014836038462817669,0.2067362517118454
199,0.005484859924763441,0.1863483041524887,0.01563631184399128,0.20746947824954987
200,0.005509752314537764,0.1862558126449585,0.014842120930552483,0.20660768449306488
201,0.005534982308745384,0.18616284430027008,0.01376332901418209,0.20546114444732666
202,0.005560765974223614,0.18606862425804138,0.014308152720332146,0.20593754947185516
203,0.005588746163994074,0.18597626686096191,0.015070716850459576,0.2066357284784317
204,0.005617428105324507,0.18588383495807648,0.013353253714740276,0.20485451817512512
205,0.005647521466016769,0.1857912242412567,0.01550711877644062,0.20694586634635925
206,0.0056765759363770485,0.1856977790594101,0.014786351472139359,0.20616070926189423
207,0.005705396179109812,0.18560312688350677,0.013708628714084625,0.20501714944839478
208,0.0057339658960700035,0.18550653755664825,0.015085937455296516,0.2063264399766922
209,0.005761906038969755,0.18540997803211212,0.014254793524742126,0.2054266780614853
210,0.005791062954813242,0.18531395494937897,0.014671927317976952,0.20577694475650787
211,0.005819892045110464,0.18521755933761597,0.015317104756832123,0.206354558467865
212,0.005847888998687267,0.18512041866779327,0.01563693955540657,0.2066052407026291
213,0.005874564405530691,0.18502283096313477,0.015982601791620255,0.20687998831272125
214,0.005902463104575872,0.18492639064788818,0.014808274805545807,0.205637127161026
